playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476288,2021,Ryan Dzingel,ARI,C,4on5,16,635.0,19.0,3.31,0.02,0.02,0.12,0.07,0.13,0.09,67.0,0.74,0.01,0.02,0.1,0.02,0.23,0.63,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,19.0,0.0,6.0,0.0,13.0,1.0,4.0,5.0,9.0,0.0,0.0,2834.0,0.0,0.0,0.0,0.0,1.54,0.04,0.04,0.04,0.04,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05,9.72,2.08,2.05,2.08,2.05,11.0,2.0,2.0,15.0,3.0,1.0,1.0,9.0,1.0,3.0,0.22,0.12,1.73,0.0,0.0,3.0,15.0,13.0,13.0,0.24,0.34,0.34,1.97,1.97,1.97,0.16,7.6,8.0,100.0,0.0,0.13,0.0,1.0,0.0,1.0
8476288,2021,Ryan Dzingel,ARI,C,5on4,16,540.0,14.0,1.73,0.89,0.85,0.71,0.85,0.67,0.82,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,11.0,0.0,1.0,2.0,11.0,3.0,2.0,1615.0,0.0,0.0,0.0,0.0,2.88,0.21,0.21,0.21,0.21,3.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.12,0.09,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.04,0.0,0.0,0.25,0.25,0.25,1.29,0.03,0.03,0.03,0.03,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.04,0.04,0.04,1.98,0.35,40.0,7.0,0.0,0.11,0.0,1.0,0.0,1.0
8478146,2021,Matthew Highmore,VAN,C,other,8,84.0,2.0,2.97,0.96,0.8,0.8,0.71,0.8,0.75,32.0,1.79,0.9,0.11,0.35,0.05,0.43,0.16,0.89,0.9,0.89,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.04,0.0,0.34,0.61,0.61,0.61,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,820.0,0.0,0.0,0.0,0.0,3.02,1.52,1.51,1.52,1.51,3.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,0.04,0.0,1.48,0.0,0.0,0.0,4.0,4.0,4.0,0.07,0.34,0.34,1.26,1.26,1.26,0.75,0.06,0.03,0.06,0.03,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.08,0.08,0.03,4.74,1.2,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8478146,2021,Matthew Highmore,VAN,C,all,8,5859.0,155.0,2.44,0.44,0.51,0.46,0.52,0.43,0.52,71.0,8.23,1.79,0.49,1.63,0.23,3.3,2.56,1.7,1.78,1.69,1.0,1.0,10.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,10.0,10.0,1.0,2.0,0.0,8.0,1.0,2.0,5.0,1.0,4.0,0.14,0.19,1.46,0.0,0.0,0.0,10.22,10.0,10.2,2.0,0.12,0.0,0.62,1.3,1.3,1.3,155.0,8.0,18.0,19.0,110.0,22.0,19.0,16.0,98.0,0.0,1.0,23541.0,2.0,0.0,0.0,9.0,40.86,3.98,3.86,3.99,3.88,44.0,12.0,26.0,82.0,2.0,2.0,0.0,45.0,6.0,5.0,1.18,0.76,2.04,2.0,0.0,0.0,83.63,56.0,56.65,0.53,0.62,0.62,3.89,3.93,3.9,52.98,4.98,4.62,4.97,4.61,54.0,19.0,24.0,97.0,6.0,5.0,2.0,50.0,19.0,4.0,1.7,2.18,1.1,1.0,4.0,1.0,97.13,73.0,73.12,0.91,1.19,1.19,4.7,4.66,4.4,19.64,18.72,367.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0
8478146,2021,Matthew Highmore,VAN,C,5on5,8,5077.0,132.0,2.44,0.42,0.42,0.51,0.48,0.5,0.47,69.0,6.45,0.89,0.38,1.28,0.18,2.86,2.4,0.81,0.87,0.8,1.0,1.0,8.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,8.0,1.0,2.0,0.0,8.0,1.0,2.0,5.0,1.0,2.0,0.14,0.19,0.56,0.0,0.0,0.0,8.22,8.0,8.2,2.0,0.08,0.0,0.28,0.69,0.69,0.69,132.0,7.0,14.0,18.0,93.0,22.0,12.0,13.0,85.0,0.0,1.0,17922.0,2.0,0.0,0.0,8.0,37.08,2.43,2.33,2.45,2.35,40.0,11.0,24.0,75.0,2.0,1.0,0.0,43.0,6.0,2.0,1.12,0.76,0.56,2.0,0.0,0.0,76.63,51.0,51.65,0.45,0.28,0.28,2.6,2.65,2.62,37.69,3.38,3.23,3.37,3.22,38.0,14.0,20.0,72.0,2.0,4.0,1.0,37.0,12.0,3.0,1.24,1.31,0.84,0.0,2.0,0.0,72.13,52.0,52.12,0.55,0.93,0.93,3.0,2.97,2.89,8.81,12.11,240.0,262.0,0.2,0.01,4.0,2.0,4.0,1.0
8478146,2021,Matthew Highmore,VAN,C,4on5,8,666.0,18.0,2.44,0.01,0.12,0.04,0.07,0.05,0.1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,1.0,13.0,0.0,6.0,3.0,9.0,0.0,0.0,1515.0,0.0,0.0,0.0,0.0,0.76,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,14.54,1.54,1.36,1.54,1.36,15.0,5.0,4.0,24.0,3.0,1.0,1.0,12.0,7.0,1.0,0.4,0.88,0.27,0.0,2.0,1.0,24.0,20.0,20.0,0.35,0.27,0.27,1.62,1.62,1.47,0.39,2.91,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8478146,2021,Matthew Highmore,VAN,C,5on4,8,32.0,3.0,-0.01,0.0,0.86,1.0,0.86,0.0,0.84,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1252.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.32,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8471686,2021,Marc Staal,DET,D,other,23,699.0,15.0,3.27,0.22,0.44,0.09,0.45,0.12,0.42,39.0,0.84,0.27,0.05,0.17,0.04,0.35,0.12,0.27,0.27,0.27,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.28,0.28,0.28,15.0,0.0,11.0,0.0,4.0,0.0,3.0,4.0,8.0,0.0,0.0,1861.0,0.0,0.0,0.0,2.0,2.02,1.53,1.53,1.53,1.53,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.53,0.0,0.0,2.0,3.0,3.0,3.0,0.03,0.0,0.0,1.56,1.56,1.56,18.62,5.47,4.19,5.47,4.19,21.0,2.0,8.0,31.0,3.0,4.0,0.0,4.0,9.0,10.0,0.19,1.19,4.08,0.0,0.0,3.0,31.0,23.0,23.0,0.58,1.7,1.7,4.35,4.35,3.7,4.57,5.81,40.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8471686,2021,Marc Staal,DET,D,all,23,22171.0,495.0,4.92,0.43,0.5,0.41,0.48,0.44,0.48,123.0,23.47,1.19,1.28,5.94,0.83,12.94,10.82,1.1,1.18,1.1,1.0,2.0,23.0,10.0,15.0,48.0,4.0,1.0,1.0,0.0,6.0,0.0,10.0,15.0,22.0,32.0,2.0,4.0,0.0,22.0,5.0,9.0,30.0,1.0,2.0,0.62,0.09,0.48,0.0,0.0,1.0,48.01,33.0,32.97,7.0,0.27,0.33,0.05,1.4,1.4,1.31,495.0,40.0,78.0,53.0,324.0,55.0,68.0,63.0,309.0,0.0,0.0,61603.0,4.0,6.0,3.0,28.0,164.52,16.27,15.8,16.32,15.85,166.0,58.0,52.0,276.0,21.0,14.0,5.0,163.0,44.0,17.0,4.65,5.39,6.22,5.0,8.0,8.0,275.15,224.0,223.94,2.3,3.62,3.62,14.94,14.88,14.57,208.09,21.7,19.91,21.95,20.15,225.0,63.0,109.0,397.0,24.0,16.0,2.0,199.0,67.0,22.0,5.62,8.08,8.0,11.0,6.0,7.0,401.13,288.0,291.63,3.47,3.36,3.36,21.81,22.08,21.1,54.2,54.22,886.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0
8471686,2021,Marc Staal,DET,D,5on5,23,18535.0,417.0,4.92,0.53,0.5,0.47,0.46,0.5,0.46,128.0,21.07,0.88,1.2,5.54,0.74,12.15,9.49,0.8,0.87,0.79,1.0,1.0,20.0,10.0,15.0,45.0,2.0,0.0,1.0,0.0,6.0,0.0,9.0,14.0,20.0,30.0,1.0,2.0,0.0,19.0,3.0,8.0,28.0,1.0,1.0,0.57,0.09,0.22,0.0,0.0,0.0,45.01,30.0,29.97,6.0,0.24,0.33,0.05,1.07,1.06,0.98,417.0,38.0,42.0,50.0,287.0,53.0,52.0,49.0,263.0,0.0,0.0,49988.0,2.0,6.0,3.0,20.0,154.71,13.9,13.43,13.96,13.49,155.0,56.0,50.0,261.0,19.0,14.0,5.0,156.0,43.0,12.0,4.54,5.26,4.11,5.0,8.0,6.0,260.15,211.0,210.94,2.19,3.62,3.62,12.47,12.4,12.1,153.06,12.24,11.99,12.49,12.24,164.0,51.0,82.0,297.0,13.0,9.0,1.0,162.0,46.0,7.0,4.42,5.53,2.3,8.0,3.0,2.0,301.14,215.0,218.63,2.06,1.13,1.13,13.18,13.45,13.27,35.38,35.34,671.0,798.0,3.55,0.34,34.0,11.0,28.0,9.0
8471686,2021,Marc Staal,DET,D,4on5,23,2892.0,57.0,4.97,0.17,0.23,0.15,0.19,0.17,0.22,48.0,1.56,0.04,0.03,0.23,0.06,0.44,1.21,0.04,0.04,0.04,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,57.0,1.0,24.0,3.0,29.0,2.0,12.0,10.0,33.0,0.0,0.0,2941.0,2.0,0.0,0.0,0.0,7.79,0.83,0.83,0.83,0.83,9.0,1.0,2.0,12.0,0.0,0.0,0.0,7.0,1.0,2.0,0.11,0.14,0.58,0.0,0.0,0.0,12.0,10.0,10.0,0.09,0.0,0.0,0.92,0.92,0.92,36.41,3.98,3.73,3.98,3.73,40.0,10.0,19.0,69.0,8.0,3.0,1.0,33.0,12.0,5.0,1.01,1.36,1.62,3.0,3.0,2.0,69.0,50.0,50.0,0.83,0.54,0.54,4.28,4.28,4.13,1.38,4.51,18.0,78.0,0.0,0.02,0.0,1.0,0.0,1.0
8471686,2021,Marc Staal,DET,D,5on4,23,45.0,6.0,0.53,0.0,0.6,0.0,0.71,0.0,0.71,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,1218.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.58,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8480083,2021,C.J. Smith,CAR,L,other,1,4.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480083,2021,C.J. Smith,CAR,L,all,1,562.0,10.0,-0.55,0.26,0.65,0.35,0.58,0.38,0.56,11.0,1.51,0.1,0.06,0.33,0.05,0.76,0.7,0.1,0.1,0.1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,2.21,2.0,2.1,1.0,0.01,0.0,0.0,0.11,0.11,0.11,10.0,1.0,0.0,2.0,7.0,2.0,3.0,1.0,4.0,0.0,0.0,3038.0,0.0,0.0,0.0,0.0,6.63,0.34,0.34,0.35,0.35,5.0,4.0,0.0,9.0,0.0,0.0,0.0,7.0,2.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,9.96,9.0,9.45,0.08,0.0,0.0,0.42,0.43,0.42,10.64,0.95,0.88,0.92,0.86,11.0,4.0,2.0,17.0,1.0,1.0,0.0,11.0,3.0,1.0,0.36,0.33,0.26,1.0,0.0,0.0,15.42,15.0,14.31,0.14,0.26,0.26,0.83,0.81,0.79,3.2,1.69,51.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8480083,2021,C.J. Smith,CAR,L,5on5,1,558.0,10.0,-0.55,0.26,0.63,0.35,0.56,0.38,0.54,11.0,1.51,0.1,0.06,0.33,0.05,0.76,0.7,0.1,0.1,0.1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,2.21,2.0,2.1,1.0,0.01,0.0,0.0,0.11,0.11,0.11,10.0,1.0,0.0,2.0,7.0,2.0,3.0,1.0,4.0,0.0,0.0,2226.0,0.0,0.0,0.0,0.0,6.63,0.34,0.34,0.35,0.35,5.0,4.0,0.0,9.0,0.0,0.0,0.0,7.0,2.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,9.96,9.0,9.45,0.08,0.0,0.0,0.42,0.43,0.42,10.64,0.95,0.88,0.92,0.86,11.0,4.0,2.0,17.0,1.0,1.0,0.0,11.0,3.0,1.0,0.36,0.33,0.26,1.0,0.0,0.0,15.42,15.0,14.31,0.14,0.26,0.26,0.83,0.81,0.79,2.64,1.53,40.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0
8480083,2021,C.J. Smith,CAR,L,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480083,2021,C.J. Smith,CAR,L,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477986,2021,Brandon Montour,FLA,D,other,28,1161.0,23.0,13.95,0.32,0.69,0.49,0.56,0.5,0.6,60.0,3.0,0.76,0.31,0.82,0.18,1.3,0.64,0.59,0.76,0.59,0.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.14,0.0,0.62,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.1,0.48,0.39,0.47,0.47,0.42,23.0,5.0,8.0,2.0,8.0,3.0,1.0,5.0,14.0,0.0,0.0,2138.0,0.0,0.0,0.0,1.0,12.95,2.53,2.36,2.53,2.36,13.0,5.0,2.0,20.0,1.0,2.0,0.0,11.0,4.0,3.0,0.43,0.51,1.58,0.0,0.0,1.0,20.0,18.0,18.0,0.3,0.48,0.48,2.35,2.35,2.3,14.1,5.38,3.82,5.38,3.82,14.0,4.0,3.0,21.0,5.0,1.0,0.0,7.0,2.0,9.0,0.39,0.27,4.73,2.0,0.0,3.0,21.0,18.0,18.0,0.28,0.37,0.37,5.29,5.29,3.71,9.44,4.16,67.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8477986,2021,Brandon Montour,FLA,D,all,28,28253.0,644.0,18.9,0.52,0.53,0.58,0.54,0.56,0.55,124.0,56.39,4.49,3.59,14.19,1.92,31.5,23.31,3.97,4.45,3.95,2.0,6.0,54.0,25.0,28.0,107.0,12.0,4.0,8.0,1.0,14.0,3.0,25.0,25.0,50.0,75.0,11.0,24.0,0.0,13.0,10.0,18.0,65.0,9.0,5.0,1.88,1.14,1.47,3.0,0.0,1.0,107.77,79.0,79.76,11.0,0.8,1.89,1.33,3.96,3.97,3.85,644.0,107.0,34.0,88.0,415.0,95.0,100.0,90.0,359.0,0.0,0.0,74213.0,24.0,12.0,6.0,23.0,288.39,26.37,25.12,26.21,25.0,299.0,102.0,146.0,547.0,27.0,26.0,5.0,297.0,82.0,22.0,9.86,9.64,6.87,11.0,8.0,8.0,549.22,401.0,401.49,4.2,5.22,4.95,25.61,25.59,25.19,227.83,24.67,22.15,24.83,22.31,245.0,65.0,79.0,389.0,26.0,19.0,3.0,215.0,72.0,23.0,6.73,8.46,9.49,9.0,10.0,7.0,387.26,310.0,310.34,3.27,3.16,3.16,24.77,24.85,22.5,73.26,64.27,1248.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0
